"name","genres","popularity","related_artists"
"Still Woozy","['bedroom pop', 'oakland indie', 'pov: indie']",69,"['Gus Dapperton', 'Dominic Fike', 'Kid Bloom']"
"Big Sean","['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",79,"['Lil Wayne', 'J. Cole', '2 Chainz']"
"Squeezie","['chanson virale']",47,"['JOYCA', 'Mastu', '47ter']"
"Juls","['afrobeats', 'afroswing', 'uk dancehall']",55,"['Tay Iwar', 'Projexx', 'Show Dem Camp']"
"Youssef Swatt's","['rap inde']",52,"['JYEUHAIR', 'Danyl', ""Folie's""]"
"Kaza","['musica hondurena', 'pop catracho', 'punta rock']",44,"['MC Productions', 'Los Silver Star', ""Los Roland's""]"
"Drxnk","['lo-fi jazzhop', 'lo-fi study']",52,"['flowless', 'Mozzie', 'giannis wang']"
"Lonely in the Rain","['new french touch']",61,"['Luca', 'Lost In Pacific', 'bailey']"
"Ólafur Arnalds","['compositional ambient', 'icelandic classical', 'neoclassical darkwave']",64,"['Nils Frahm', 'Federico Albanese', ""Dustin O'Halloran""]"
"Beachwax","['tropical house']",44,"['Paon Bleu', 'Cratouille', 'Cogitation']"
"Pixie Dust","['lo-fi jazzhop']",31,"['Teo', 'Lamar Azul', 'Leave']"
"Cratouille","['beach house', 'chill beats']",41,"['Cogitation', 'RaFa Sessions', 'Nyhuis']"
"Giveon","['r&b']",78,"['Summer Walker', 'H.E.R.', 'Miguel']"
"Glass Animals","['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",78,"['BØRNS', 'Fitz and The Tantrums', 'Hozier']"
"Dinos","['alternative rock', 'lo-fi', 'noise pop', 'noise rock', 'permanent wave', 'power pop', 'shoegaze', 'slacker rock']",52,"['Sebadoh', 'Archers Of Loaf', 'Sonic Youth']"
"Alessia Cara","['canadian contemporary r&b', 'canadian pop', 'pop']",74,"['Shawn Mendes', 'Julia Michaels', 'Selena Gomez']"
"GoldLink","['alternative r&b']",66,"['Aminé', 'A$AP Ferg', 'J. Cole']"
"Outkast","['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",77,"['The Notorious B.I.G.', 'JAY-Z', 'Snoop Dogg']"
"GIMS","['french hip hop', 'pop urbaine', 'r&b francais', 'rap conscient']",80,"['Soolking', 'KeBlack', 'Lossa']"
"Omah Lay","['afrobeats']",76,"['Victony', 'Sarz', 'Tempoe']"
"Mozzie","['lo-fi jazzhop']",52,"['Hoffy Beats', 'ron quixote', 'May-Flowa']"
"Madonna","['dance pop', 'pop']",81,"['Annie Lennox', 'Ace of Base', 'Cher']"
"Nickelback","['alternative metal', 'canadian rock', 'post-grunge']",80,"['3 Doors Down', 'Papa Roach', 'Shinedown']"
"Zmeyev","['chillhop']",57,"['Screen Jazzmaster', 'Phlocalyst', 'Mr. Käfer']"
"Klangspiel","['color noise', 'white noise']",58,"['Ozonezzz', 'Dozy Sounds', 'The Clear Mind']"
"Zuukou mayzie","['cloud rap francais', 'drill francais', 'french hip hop', 'rap francais']",51,"['Jazzy Bazz', 'Alpha Wann', 'Luv Resval']"
"ALEX DAV","['handpan']",48,"['Alexander Mercks', 'Kumea Sound', 'Laurent Ferlet']"
"Flo Rida","['dance pop', 'miami hip hop', 'pop', 'pop rap']",81,"['Pitbull', 'Taio Cruz', 'AFROJACK']"
"Hz Catchers","['white noise']",52,"['Skiez', 'Hovar', 'Evomin']"
"Backstreet Boys","['boy band', 'dance pop', 'pop']",78,"['P!nk', 'Spice Girls', 'Savage Garden']"
"The Jackson 5","['motown', 'soul']",67,"['Tammi Terrell', 'Marvin Gaye', 'Stevie Wonder']"
"XXXTENTACION","['emo rap', 'miami hip hop', 'rap']",89,"['Juice WRLD', 'Trippie Redd', 'Lil Peep']"
"blackbear","['alt z', 'pop']",75,"['Halsey', 'iann dior', 'benny blanco']"
"The Pointer Sisters","['disco', 'girl group', 'hi-nrg', 'motown', 'new wave pop', 'soft rock']",65,"['Irene Cara', 'Tina Turner', 'Miami Sound Machine']"
"Jason Mraz","['acoustic pop', 'dance pop', 'neo mellow', 'pop']",73,"['Colbie Caillat', 'John Legend', 'Nate Ruess']"
"Bazzi","['pop']",71,"['Khalid', 'Social House', 'benny blanco']"
"Dua Lipa","['dance pop', 'pop', 'uk pop']",88,"['Camila Cabello', 'Miley Cyrus', 'Ava Max']"
"Axian","['chillhop', 'lo-fi beats']",40,"['Psalm Trees', 'Tesk', 'invention_']"
"Gina Ordonieva","['background piano']",40,"['Ima Rayner', 'Monir Bresegeut', 'Phileas Galle']"
"Lala &ce","['french hip hop']",48,"['Myth Syzer', 'Krisy', 'Tuerie']"
"EXOA","['color noise', 'white noise']",56,"['The Clear Mind', 'Valdervande', 'Crystal Slowdown']"
"Lazlow","['lo-fi jazzhop']",51,"['T.Check', 'Kimmø', 'flâneur']"
"Swing","['new wave pop', 'sophisti-pop']",48,"['Basia', 'Lisa Stansfield', 'Brenda Russell']"
"Olamide","['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",69,"['Bnxn', 'Kizz Daniel', 'Young Jonn']"
"ascendant vierge","['electro-pop francais']",47,"['Le Wanski', 'Evil Grimace', 'Contrefaçon']"
"Freeze corleone","['drill francais', 'french hip hop', 'melodic drill', 'pop urbaine']",66,"['Ziak', 'Zola', 'Kerchak']"
"Passeggiate Al Chiaro","['white noise']",46,"['Aum Balti', 'Snore Patrol', 'Isamu']"
"Bob Marley & The Wailers","['reggae', 'roots reggae']",82,"['The Wailers', 'Damian Marley', 'UB40']"
"Wande Coal","['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",62,"['Adekunle Gold', 'Davido', 'Ruger']"
"Weezer","['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",76,"['The Smashing Pumpkins', 'Nirvana', 'Green Day']"
"Michael Bublé","['adult standards', 'canadian pop', 'jazz pop', 'lounge']",76,"['Jason Mraz', 'Natalie Cole', 'Nat King Cole']"
"Mr. Belt & Wezol","['dutch edm', 'house']",67,"['Sante Sansone', 'Sofiya Nzau', 'HUGEL']"
"Lefa","['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']",54,"['Mister V', 'S.Pri Noir', 'Sneazzy']"
"Dadju","['french hip hop', 'pop urbaine', 'r&b francais']",75,"['Imen Es', 'Naza', 'Tayc']"
"Lorie","['french pop']",42,"['L5', 'Priscilla', ""Shy'm""]"
"High John","['lo-fi beats', 'lo-fi jazzhop']",47,"['Koralle', 'Shuko', 'Knowsum']"
"Goldwater","['future bass']",16,"['PEARSON', 'xander', 'Vasser']"
"Kekra","['french hip hop', 'pop urbaine', 'rap francais']",53,"['Roshi', '13 Block', 'Sneazzy']"
"FKJ","['filter house', 'indie soul']",69,"['((( O )))', 'Masego', 'Tom Misch']"
"SGaWD","['alte', 'nigerian pop']",22,"['boistory', 'Joeyturks', 'Wavy The Creator']"
"Tash Sultana","['australian reggae fusion']",62,"['Chet Faker', 'The Palms', 'DOPE LEMON']"
"Okvsho","['indie jazz', 'uk contemporary jazz']",52,"['Underground Canopy', 'S. Fidelity', 'Jazzbois']"
"Gringe","['cloud rap francais', 'french hip hop', 'rap conscient']",55,"['Spider ZED', 'Scylla', 'A2h']"
"Grover Washington, Jr.","['soul jazz']",64,"['Bobby Caldwell', 'Earth, Wind & Fire', 'Frankie Valli']"
"S.Pri Noir","['french hip hop', 'pop urbaine', 'rap francais']",56,"['Dosseh', 'Lefa', 'Mister V']"
"Guzimi","['lo-fi jazzhop']",44,"['Otis Neon', 'Yoga at the Disco', 'Maadrhino']"
"Jan Thiel","['background piano']",40,"['Andrea Monet', 'Cary Appleby', 'Marlon Guild']"
"Grieves","['abstract hip hop', 'seattle hip hop']",47,"['Mouse Powell', 'Prof', 'Sam Lachow']"
"Selena Gomez","['pop', 'post-teen pop']",83,"['Camila Cabello', 'Demi Lovato', 'ZAYN']"
"Olly Alexander (Years & Years)","['dance pop', 'gauze pop', 'pop', 'pop dance', 'uk pop']",70,"['Zara Larsson', 'Calvin Harris', 'Clean Bandit']"
"Masego","['alternative r&b', 'indie soul']",72,"['FKJ', 'Snoh Aalegra', 'SiR']"
"Kupla","['anime lo-fi', 'lo-fi beats']",55,"['WYS', 'goosetaf', 'Pandrezz']"
"Indochine","['chanson', 'french pop', 'french rock', 'french synthpop']",64,"['Calogero', 'Julien Doré', 'Jean-Louis Aubert']"
"Omido","['dark r&b']",60,"['Ex Habit', 'Rick Jansen', 'Elvis Drew']"
"Gros Mo","['cloud rap francais', 'rap calme']",43,"['Squidji', 'Doums', 'Smeels']"
"Manuel Turizo","['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",84,"['KAROL G', 'Maluma', 'Sebastian Yatra']"
"Aya Nakamura","['basshall', 'pop urbaine', 'r&b francais']",72,"['Dadju', 'Tayc', 'Imen Es']"
"KIK","['japanese electropop', 'pov: indie']",62,"['Maretu', 'ぐちり', 'Parsley Onuma']"
"Michel Berger","['chanson']",54,"['Véronique Sanson', 'Daniel Balavoine', 'Alain Souchon']"
"Hatik","['french hip hop', 'pop urbaine', 'r&b francais']",60,"['Eva', 'Wejdene', 'Lynda']"
"Eberina","['background piano']",36,"['Thomas Preber', 'Emma Richter', 'Lilly Eaton']"
"Wham!","['new romantic', 'new wave', 'new wave pop', 'soft rock']",71,"['ABBA', 'Rick Astley', 'a-ha']"
"Arooj Aftab","['pakistani indie']",45,"['Shabaka', 'Shahzad Ismaily', 'Tony Njoku']"
"Disclosure","['edm', 'house', 'indietronica', 'uk dance']",77,"['Route 94', 'Duke Dumont', 'Swedish House Mafia']"
"cuttingwood","['study beats']",37,"['J0pie', 'Kisiaria', 'Blackburri']"
"Nèg' Marrons","['french hip hop', 'french reggae', 'old school rap francais']",46,"['Taïro', 'Tom Frager', ""Diam's""]"
"Thierry Pastor","['classic french pop']",40,"['Jean Schultheis', 'Jean-Luc Lahaye', 'Thierry Hazard']"
"Bon Entendeur","['french indie pop', 'new french touch']",61,"['Isabelle Pierre', 'Mouloudji', 'Laurie Darmon']"
"Tyga","['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,"['DJ Khaled', 'Migos', 'French Montana']"
"Tom Walker","['indie anthem-folk', 'uk pop']",67,"['Dermot Kennedy', 'Dean Lewis', 'X Ambassadors']"
"Mr Eazi","['afrobeats', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']",62,"['StarBoy', 'Maleek Berry', 'Korede Bello']"
"Vanilla Beach","['study beats']",37,"[""Somebody's Son"", 'Blackburri', 'Beamer']"
"S-Crew","['french hip hop']",54,"['Jazzy Bazz', 'Vald', 'A2h']"
"Kenyon","['indie r&b']",45,"['DIXSON', 'J Warner', 'Sebastian Mikael']"
"Johan Papaconstantino","['french indietronica']",44,"['Gaël Faye', 'Mouloudji', 'Bon Entendeur']"
"Damien Sargue","['comedie musicale']",47,"['Cyril Niccolaï', 'John Eyzen', 'Mozart Opera Rock']"
"Gilbert Montagné","['chanson', 'chanson paillarde', 'classic french pop', 'french pop']",50,"['Images', 'Début De Soirée', 'Thierry Hazard']"
"Alec Benjamin","['alt z', 'pop', 'pov: indie']",77,"['Ruth B.', 'Sasha Alex Sloan', 'Halsey']"
"FINNEAS","['alt z', 'la indie', 'pop', 'pov: indie']",72,"['Gracie Abrams', 'Lizzy McAlpine', 'Conan Gray']"
"Fauve","['french indie pop', 'french rock']",50,"['Saez', 'BB Brunes', 'Ben Mazué']"
"Milky Chance","['german pop', 'modern rock']",74,"['Vance Joy', 'alt-J', 'Empire Of The Sun']"
"Hamza","['belgian hip hop', 'cloud rap francais', 'french hip hop', 'pop urbaine', 'rap belge']",74,"['PLK', 'Leto', 'OBOY']"
"Evomin","['white noise']",57,"['Sky Travis', 'R. Guru', 'April Shower']"
"CARRTOONS","['instrumental hip hop']",56,"['Nigel Hall', 'Pale Jay', 'Jitwam']"
"Hearts & Colors","['channel pop']",45,"['Fancy Cars', 'ALIUS', 'Juliander']"
"Mauve","['chill house']",58,"['AINT', 'Y.V.E. 48', 'Paris Blu']"
"Thunder","['afrofuturism', 'indie soul']",72,"['BADBADNOTGOOD', 'Free Nationals', 'Anderson .Paak']"
"Akon","['dance pop']",84,"['50 Cent', 'Kardinal Offishall', 'Wiz Khalifa']"
"Loyle Carner","['indie soul', 'london rap']",65,"['Rebel Kleff', 'Frankie Stew and Harvey Gunn', 'Kofi Stone']"
"itssvd","['lo-fi chill', 'sad lo-fi']",60,"['Timmies', 'CORBAL', 'Dibyo']"
"Rayana Jay","['alternative r&b']",57,"['ENNY', '¿Téo?', 'Pip Millett']"
"Rihanna","['barbadian pop', 'pop', 'urban contemporary']",92,"['Justin Timberlake', 'Beyoncé', 'Nicki Minaj']"
"Lui Mafuta","['organic house']",37,"['Iorie', 'Lee Jones', 'Amentia']"
"Mura Masa","['channel islands indie', 'escape room', 'hyperpop', 'indie soul', 'vapor soul']",62,"['Flume', 'Snakehips', 'Preditah']"
"SanelliX","['lo-fi latino']",42,"['SpoonBeats', 'oxinym', 'very noise person']"
"Cal Credence","['lo-fi cover']",39,"['welsoGG', 'Blue Bag', 'A & C']"
"Luan Santana","['arrocha', 'sertanejo', 'sertanejo universitario']",79,"['Gustavo Mioto', 'Matheus & Kauan', 'Marília Mendonça']"
"Jonas Blue","['pop', 'pop dance', 'tropical house', 'uk dance']",74,"['Martin Garrix', 'Kygo', 'The Chainsmokers']"
"Michael Sembello","['hi-nrg']",62,"['Dave Stewart', 'Eurythmics', 'Cutting Crew']"
"Phlocalyst","['lo-fi study']",60,"['Zmeyev', 'Screen Jazzmaster', 'Hoffy Beats']"
"Santana","['blues rock', 'classic rock', 'mexican classic rock']",72,"['Lenny Kravitz', 'The Police', 'Eagles']"
"Baen Mow","['hungarian underground rap', 'lo-fi study']",49,"['BluntOne', 'Enluv', 'Hakone']"
"Kap G","['atl hip hop', 'chicano rap', 'melodic rap', 'trap']",46,"['Don Q', 'Murda Beatz', 'Baka Not Nice']"
"Kwamz & Flava","['afrobeats']",32,"['Henry X', 'Mystro', 'Tecno']"
"Manu Chao","['latin alternative', 'world']",73,"['Rodrigo Amarante', 'Mano Negra', 'Bob Marley & The Wailers']"
"Black Eyed Peas","['dance pop', 'pop', 'pop rap']",81,"['Pitbull', 'Flo Rida', 'will.i.am']"
"d'Addario","['lo-fi cover']",39,"['Lowkey', 'Snowji', 'Gabb.']"
"Tunisiano","['french hip hop', 'rap conscient']",41,"['R.E.D.K.', 'Brasco', 'Sinik']"
"Gracy Hopkins","['rap francais nouvelle vague']",32,"['The Hop', 'Moka Boka', 'Kobo']"
"Shakin' Stevens","['classic uk pop', 'rockabilly']",55,"['Smokie', 'Harpo', 'Suzi Quatro']"
"Dennis Dies Das","['cologne hip hop']",47,"['Hornpub.de', 'OT', 'PA69']"
"Tiakola","['french hip hop', 'pop urbaine']",79,"['SDM', 'Genezio', 'Leto']"
"M83","['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",72,"['MGMT', 'The xx', 'Empire Of The Sun']"
"vbnd","['vapor twitch']",54,"['Crayon', 'Aaron Taylor', 'Pip Millett']"
"Purrple Cat","['chill out']",60,"['Kanisan', 'Yasumu', 'Mondo Loops']"
"Soundstars","['white noise']",51,"['Blazerod', 'Sky Travis', 'Sams Sampling']"
"tenkousei.","['lo-fi jazzhop']",49,"['Dpsht', 'lorleaf', '.Eehou']"
"Lil Wayne","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",87,"['Big Sean', '2 Chainz', 'J. Cole']"
"Kara","['desi hip hop', 'punjabi pop']",81,"['AP Dhillon', 'Ikky', 'Diljit Dosanjh']"
"Nelson Freitas","['kizomba', 'kizomba antigas', 'kizomba cabo-verdiana']",54,"['Djodje', 'C4 Pedro', 'Soraia Ramos']"
"Deluxe","['electro swing', 'french indie pop']",54,"['Chinese Man', 'Faada Freddy', 'Anna Kova']"
"Tomppabeats","['chillhop', 'japanese chillhop', 'lo-fi beats']",54,"['Jinsang', '[bsd.u]', 'Elijah Who']"
"13 Block","['french hip hop', 'pop urbaine', 'rap francais']",50,"['Kekra', 'Sneazzy', 'Diddi Trix']"
"FLKS","['lo-fi jazzhop']",41,"['Smeeagain', 'Midan', 'SamuW']"
"Ashh","['french hip hop', 'rap calme']",51,"['MZ', 'Nekfeu', 'S-Crew']"
"Breez Bing","['color noise', 'white noise']",47,"['Auplaudios', 'Ambient Eclipse', 'Euaxations']"
"Wantigga","['dutch r&b']",27,"['Oli Hannaford', 'Cezaire', 'Zikomo']"
"Eskimotion","['atmosphere']",45,"['Garth Stevenson', 'Zach Wirchak', 'Bliss Looper']"
"Sophie Ellis-Bextor","['dance pop', 'europop', 'new wave pop']",69,"['Natasha Bedingfield', 'Princess Superstar', 'Nile Rodgers']"
"Mac Miller","['hip hop', 'pittsburgh rap', 'rap']",83,"['Kid Cudi', 'Joey Bada$$', 'Childish Gambino']"
"Gazo","['drill francais', 'french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",75,"['Ninho', 'PLK', 'Favé']"
"Soul Wun","['aussietronica', 'jazz house']",40,"['Cosmonection', 'Tour-Maubourg', 'Felipe Gordon']"
"Julia Sono","['color noise', 'white noise']",52,"['R. Guru', 'StyccO', 'Miraflor']"
"Sander van Doorn","['dutch house', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48,"['Dirty South', 'Shapov', 'Michael Calfan']"
"Kevin Garrett","['nyc pop', 'pittsburgh indie']",44,"['Thirdstory', 'Nick Wilson', 'Juke Ross']"
"sunsets & sandals","['chill house', 'tropical house']",41,"['Harry Cho', 'Jako Diaz', 'Together Alone']"
"Halsey","['electropop', 'etherpop', 'indie poptimism', 'pop']",83,"['Camila Cabello', 'Selena Gomez', 'Alessia Cara']"
"C4C","['chillhop', 'lo-fi beats']",51,"['squeeda', 'Enluv', 'Tonion']"
"ohlos","['lo-fi cover']",42,"['Breakfast For Brunch', 'd.w.h', 'iasilma']"
"Katashi Kaitō","['lo-fi jazzhop']",39,"['Marcos Caixa', 'Dualizm', 'Bobby Dreamz BIG']"
"Gen","['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",68,"['Peter Gabriel', 'Supertramp', 'The Alan Parsons Project']"
"The Bahama Soul Club","['bboy']",51,"['The Juju Orchestra', ""Mo' Horizons"", 'Mop Mop']"
"Xella Machina","['color noise', 'white noise']",61,"['Aquagirl', 'Deepnoum', 'HQ-10']"
"Zero Oto","['white noise']",50,"['Likko Sol', 'Waves Of Time', 'Dancing Waves']"
"Ambi Val","['white noise']",54,"['Jim Efforts', 'Skiez', 'StyccO']"
"ODIE","['canadian contemporary r&b']",58,"['Q', 'Cautious Clay', 'Chiiild']"
"Elvis Drew","['dark r&b']",57,"['Avivian', 'Rosenfeld', 'King Kavalier']"
"PLK","['french hip hop', 'pop urbaine', 'rap conscient']",75,"['Hamza', 'OBOY', 'Zola']"
"Jäde","['rap calme', 'rap francais nouvelle vague']",32,"['Zinée', 'Kyana', 'nelick']"
"Two Scents","['lo-fi sleep', 'lo-fi study']",49,"['marsquake', 'Tonion', 'Hoffy Beats']"
"Reo Cragun","['canadian hip hop', 'trap soul']",47,"['Janelle Kroll', 'Amir Obe', 'RIZ LA VIE']"
"Sweatson Klank","['abstract beats']",37,"['HUGØ', 'LX72', 'Lexx']"
"Jennifer Lopez","['dance pop', 'pop', 'urban contemporary']",77,"['Christina Aguilera', 'The Pussycat Dolls', 'Pitbull']"
"Deborah Fulmen","['background piano']",34,"['Ove Roos', 'Dean Caplan', 'Alda Monaldo']"
"Jitwam","['indie jazz', 'indie soul', 'lo-fi house']",62,"['DARGZ', 'Nigel Hall', 'Gotts Street Park']"
"Zion & Lennox","['reggaeton', 'urbano latino']",77,"['Nicky Jam', 'Daddy Yankee', 'Farruko']"
"RIMON","['alternative r&b', 'dutch r&b']",50,"['Jaz Karis', 'Col3trane', 'Rayana Jay']"
"Fitz and The Tantrums","['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']",68,"['GROUPLOVE', 'BØRNS', 'Neon Trees']"
"Tamara Eden","['background piano']",40,"['Phileas Galle', 'Hector VallÇe', 'Sheila Withmore']"
"Tom Doolie","['lo-fi beats']",52,"['Glimlip', 'Sebastian Kamae', 'Leavv']"
"Stevie Wonder","['motown', 'soul']",76,"['Marvin Gaye', 'Aretha Franklin', 'The Emotions']"
"Partenaire Particulier","['chanson', 'classic french pop', 'french pop', 'french synthpop']",47,"['Images', 'Thierry Hazard', 'Jean-Pierre Mader']"
"Rodrigo Alarcon","['nova mpb']",53,"['Julio Secchin', 'Abacaxepa', 'Rebeca']"
"Sum Wave","['beach house', 'swedish tropical house']",55,"['Bye Ocean', 'Ran the Man', 'Julien Pastel']"
"Raffaella Carrà","['classic italian pop']",68,"['Agatino Romero', 'Jaxomy', 'Bellini']"
"Col3trane","['alternative r&b', 'uk contemporary r&b']",51,"['RIMON', 'Arin Ray', 'Kyle Dion']"
"Ed Sheeran","['pop', 'singer-songwriter pop', 'uk pop']",89,"['Shawn Mendes', 'Sam Smith', 'Maroon 5']"
"Haristone","['french hip hop', 'pop urbaine', 'rap francais']",41,"['Le Club', '2zer', 'Aladin 135']"
"Biga*Ranx","['french reggae']",59,"['Atili', 'Naâman', 'Yaniss Odua']"
"Jaz Karis","['alternative r&b', 'uk contemporary r&b']",56,"['Elmiene', 'RIMON', 'rum.gold']"
"Party Pupils","['pop edm']",46,"['Young Franco', 'EVAN GIIA', 'Louis The Child']"
"gianni & kyle","['indie pop rap']",47,"['mansionz', 'Myles Parrish', '27CLUB']"
"T.Check","['lo-fi jazzhop']",49,"['Kimmø', 'Lazlow', 'ØNEMOR3']"
"Spider ZED","['french hip hop', 'rap calme']",47,"['2TH', 'James Baker', 'Zed Yun Pavarotti']"
"Marizu","['christian afrobeat']",48,"['Emandiong', 'TBabz', 'Kofi Dartey']"
"Maggie Lindemann","['alt z', 'dark pop', 'pop']",62,"['Bea Miller', 'Halsey', 'Nessa Barrett']"
"6LACK","['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",74,"['Roy Woods', 'Tory Lanez', 'Bryson Tiller']"
"NAV","['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",73,"['Young Thug', 'Quality Control', 'A Boogie Wit da Hoodie']"
"Deepnoum","['binaural', 'color noise', 'white noise']",59,"['Klangspiel', 'Dozy Sounds', 'Ozonezzz']"
"L E F","['lo-fi jazzhop']",34,"['Uli Tiro', 'Paklite', 'ONO1']"
"Romeo Santos","['bachata', 'latin hip hop', 'latin pop', 'trap latino', 'urbano latino']",85,"['Aventura', 'Prince Royce', 'Maluma']"
"Jerry Folk","['vapor soul', 'vapor twitch']",44,"['Point Point', 'Mazde', 'Village']"
"Aileron","['white noise']",58,"['Universal Waves', 'X.L.T', 'Panoramia']"
"Muzi","['south african alternative', 'south african electronic']",39,"['Hagan', 'Blinky Bill', 'S!RENE']"
"IAMDDB","['alternative r&b', 'uk contemporary r&b']",55,"['ENNY', 'Pip Millett', 'Greentea Peng']"
"Arizona Zervas","['indie pop rap', 'pop rap', 'rhode island rap']",63,"['24kGoldn', 'iann dior', 'Lil Mosey']"
"Nonso Amadi","['afrobeats', 'alte', 'nigerian pop']",51,"['Tay Iwar', 'Gyakie', 'Adekunle Gold']"
"Father John Misty","['art pop', 'chamber pop', 'indie rock', 'singer-songwriter', 'stomp and holler']",71,"['Mazzy Star', 'Bon Iver', 'St. Vincent']"
"Dontcry","['lo-fi beats', 'lo-fi study']",60,"['Hoogway', 'Casiio', 'Sleepermane']"
"ANOTR","['dutch tech house']",66,"['Abel Balder', 'Oden & Fatzo', 'PAWSA']"
"Jane Color","['color noise', 'white noise']",58,"['Falling into Pink', 'BCCF', 'Brainbox']"
"UMI","['alternative r&b', 'bedroom soul']",62,"['RINI', 'Christian Kuria', 'thủy']"
"Twenty One Pilots","['modern rock', 'pop', 'pov: indie', 'rock']",84,"['Panic! At The Disco', 'Foster The People', 'Fall Out Boy']"
"William Singe","['pop r&b', 'teen pop']",60,"['Pia Mia', 'Jack & Jack', 'CADE']"
"CHASE B","['trap']",49,"['Takeoff', 'DDG', 'RMR']"
"Grace Carter","['uk contemporary r&b', 'uk pop']",49,"['Rhys Lewis', 'Freya Ridings', 'James Gillespie']"
"Victony","['afrobeats', 'nigerian pop']",71,"['Omah Lay', 'Ruger', 'Sarz']"
"Bishop Briggs","['modern alternative rock']",64,"['SHAED', 'Bea Miller', 'X Ambassadors']"
"Eminem","['detroit hip hop', 'hip hop', 'rap']",93,"['Wiz Khalifa', 'Dr. Dre', 'JAY-Z']"
"St Germain","['downtempo', 'electronica', 'jazztronica', 'nu jazz']",52,"[""Mo' Horizons"", 'Nightmares On Wax', 'Tosca']"
