listener,trackID,msPlayed
Fanny,T5915,1484962
Fanny,T4813,2203318
Elwin,T4814,562392
Elwin,T4815,311786
Elwin,T4816,446975
Elwin,T4817,323040
Elwin,T4818,661919
Elwin,T4819,202053
Elwin,T4820,206021
Elwin,T4821,1289410
Fanny,T4822,184944
Olivier,T4823,808938
Elwin,T4824,511416
Elwin,T4825,487506
Elwin,T4826,444662
Elwin,T4827,300790
Elwin,T4828,209916
Elwin,T4829,456950
Elwin,T4830,254162
Fanny,T4831,229615
Fanny,T4832,250706
Elwin,T4833,250952
Elwin,T4834,223453
Elwin,T4835,574804
Elwin,T4836,383410
Elwin,T4837,213192
Elwin,T4838,798808
Elwin,T4839,414438
Elwin,T4840,210082
Elwin,T4841,455207
Elwin,T4842,499859
Elwin,T4843,308591
Elwin,T4844,616868
Elwin,T4845,258906
Elwin,T4846,608440
Elwin,T4847,204033
Elwin,T4848,286800
Elwin,T4849,1916573
Elwin,T4850,413531
Elwin,T4851,326686
Elwin,T4852,250260
Elwin,T4853,282189
Elwin,T4854,1274730
Elwin,T4855,2983779
Elwin,T4856,600899
Elwin,T4857,203579
Elwin,T4858,580236
Elwin,T4859,395279
Elwin,T4860,212231
Elwin,T4861,354424
Elwin,T4862,247263
Elwin,T4863,226855
Elwin,T4864,231907
Elwin,T4865,202376
Elwin,T4866,222358
Elwin,T4867,189386
Elwin,T4868,220704
Olivier,T4864,3246451
Olivier,T4869,192771
Elwin,T4870,750249
Elwin,T4871,293941
Elwin,T4872,448590
Elwin,T4873,379164
Elwin,T4874,881840
Elwin,T4875,231837
Elwin,T4876,242633
Elwin,T4877,1932997
Elwin,T4878,1185658
Elwin,T4879,180305
Elwin,T4880,757096
Elwin,T4881,262790
Elwin,T4882,215104
Elwin,T4883,559435
Elwin,T4884,406990
Elwin,T4885,1272301
Elwin,T4886,181490
Elwin,T4887,1445405
Elwin,T4888,1311837
Elwin,T4889,191321
Elwin,T4890,1193667
Elwin,T4891,3040436
Elwin,T4892,264513
Elwin,T4893,431156
Elwin,T4894,405709
Elwin,T4895,181676
Elwin,T4896,1259840
Elwin,T4897,873743
Elwin,T4898,877443
Elwin,T4899,390543
Elwin,T4900,474016
Elwin,T4901,653195
Elwin,T4902,1828879
Elwin,T4903,1088123
Elwin,T4904,494510
Elwin,T4905,1930543
Elwin,T4906,239912
Elwin,T4907,201514
Elwin,T4908,1155402
Elwin,T4909,2483738
Elwin,T4910,1234620
Elwin,T4911,379520
Elwin,T4912,393404
Elwin,T4913,227337
Elwin,T4914,191946
Elwin,T4915,1813309
Elwin,T4916,2518049
Elwin,T4917,381133
Elwin,T4918,444372
Elwin,T4919,507231
Elwin,T4920,188488
Elwin,T4921,476857
Elwin,T4922,233694
Elwin,T4923,305242
Elwin,T4924,400314
Elwin,T4925,666708
Elwin,T4926,276000
Elwin,T4927,393701
Elwin,T4928,194179
Elwin,T4929,198573
Elwin,T4930,192494
Elwin,T4931,411182
Elwin,T4932,221201
Elwin,T4933,292156
Elwin,T4934,726880
Elwin,T4935,204147
Olivier,T4936,301382
Elwin,T4937,1394802
Elwin,T4938,303499
Elwin,T4939,233220
Elwin,T4940,901760
Olivier,T4941,497361
Elwin,T4942,383288
Elwin,T4943,548433
Elwin,T4944,789926
Elwin,T4945,245707
Elwin,T4946,271280
Elwin,T4947,292026
Elwin,T4948,187943
Elwin,T4949,195126
Elwin,T4950,186293
Fanny,T4951,399560
Fanny,T4952,3287631
Fanny,T4953,328370
Fanny,T4954,963072
Fanny,T4955,2932429
Fanny,T4956,799907
Fanny,T4957,378745
Fanny,T4958,1844553
Fanny,T4959,43144697
Fanny,T4960,761459
Fanny,T4961,346241
Fanny,T4962,214614
Fanny,T4963,248360
Fanny,T4977,248360
Fanny,T4964,300726
Fanny,T4965,221323
Fanny,T4966,187426
Fanny,T4967,182866
Fanny,T4968,219040
Fanny,T4969,200213
Fanny,T4620,197600
Fanny,T4970,197600
Fanny,T1561,460666
Fanny,T4971,460666
Fanny,T4972,200400
Fanny,T6404,200400
Fanny,T4973,464639
Fanny,T4974,745117
Fanny,T4975,200400
Fanny,T4976,409592
Olivier,T4974,1717823
Olivier,T4963,1738664
Olivier,T4977,1738664
Olivier,T4976,7781830
Fanny,T4978,257439
Fanny,T4979,355426
Fanny,T4980,329168
Fanny,T4981,423568
Fanny,T4982,261337
Fanny,T4983,245250
Fanny,T4984,269422
Fanny,T4985,233388
Fanny,T4986,241560
Fanny,T4987,266986
Fanny,T4988,828338
Fanny,T4989,2258934
Fanny,T4990,301704
Fanny,T4991,196133
Fanny,T4992,259462
Fanny,T4993,425500
Fanny,T4994,248653
Fanny,T4995,6565958
Fanny,T4996,2629357
Fanny,T4997,364785
Fanny,T4998,7725059
Fanny,T4999,6545149
Fanny,T5000,503065
Fanny,T5001,275758
Fanny,T5002,10429035
Fanny,T5003,539009
Fanny,T5004,238697
Fanny,T5005,3682861
Fanny,T5006,9253715
Fanny,T5007,7383341
Fanny,T5008,45231393
Fanny,T5009,9554199
Fanny,T5010,3474050
Fanny,T5011,7226659
Fanny,T5012,350820
Fanny,T5013,254802
Fanny,T5014,25092270
Fanny,T5015,12288003
Fanny,T5016,3008567
Fanny,T5017,874025
Fanny,T5018,36446020
Fanny,T5019,3836668
Fanny,T5020,17281703
Fanny,T5021,679694
Fanny,T5022,769416
Fanny,T5023,2901594
Fanny,T5024,333592
Fanny,T561,3664203
Fanny,T5025,3664203
Fanny,T5026,641786
Fanny,T5027,243000
Fanny,T5028,247773
Olivier,T5029,352293
Olivier,T5030,384053
Fanny,T5031,264413
Fanny,T5032,228538
Fanny,T5033,228538
Olivier,T5032,3007423
Olivier,T5033,3007423
Fanny,T5034,3205695
Fanny,T5035,391190
Fanny,T5036,508124
Olivier,T5037,9112966
Fanny,T5038,190264
Fanny,T5039,291283
Fanny,T5040,237410
Fanny,T5041,1273878
Fanny,T5042,844581
Fanny,T5043,193629
Fanny,T5044,191007
Fanny,T5045,293957
Fanny,T5046,291000
Fanny,T5047,185491
Fanny,T5048,20173108
Fanny,T5049,430640
Fanny,T5050,218480
Fanny,T5051,11135519
Fanny,T5052,359169
Olivier,T5052,200373
Fanny,T5053,262984
Fanny,T5054,200019
Fanny,T5055,200019
Olivier,T5054,6858283
Olivier,T5055,6858283
Fanny,T5056,1102839
Fanny,T5057,469144
Fanny,T5058,215600
Olivier,T5059,444560
Fanny,T5060,2091824
Fanny,T5061,2286364
Fanny,T5062,1959330
Fanny,T5063,589898
Fanny,T5064,323296
Fanny,T5065,254060
Fanny,T5066,368598
Fanny,T5067,1209765
Fanny,T5068,201790
Fanny,T5069,6342521
Fanny,T5070,290586
Fanny,T5071,6583564
Fanny,T967,2243155
Fanny,T5072,2243155
Fanny,T5073,195400
Fanny,T5074,201805
Fanny,T5075,781327
Fanny,T5076,4273914
Fanny,T5077,409583
Fanny,T5078,312692
Fanny,T5079,3915224
Fanny,T5080,1703681
Fanny,T5081,1670657
Fanny,T5082,1520174
Fanny,T5083,829554
Fanny,T5084,184346
Fanny,T5085,458535
Fanny,T5086,232269
Fanny,T5087,1217958
Fanny,T5088,3910331
Fanny,T5089,592595
Fanny,T5090,10203483
Fanny,T5091,536978
Fanny,T5092,3742785
Fanny,T5093,280758
Fanny,T5094,1354682
Fanny,T5095,5003678
Fanny,T5096,915216
Fanny,T5097,3481648
Fanny,T5098,219064
Fanny,T5099,227086
Fanny,T5100,218429
Fanny,T5101,312130
Fanny,T5102,233303
Fanny,T5103,322002
Fanny,T5104,540854
Fanny,T5105,535569
Fanny,T382,208490
Fanny,T5106,208490
Fanny,T5107,299877
Fanny,T5108,1998014
Fanny,T5109,193205
Fanny,T5110,1799022
Fanny,T3871,2799893
Fanny,T5111,2799893
Fanny,T5853,2799893
Fanny,T5112,482419
Fanny,T5113,209072
Fanny,T5114,8674642
Fanny,T5115,1143152
Fanny,T5116,852984
Fanny,T5117,650029
Fanny,T5118,443466
Fanny,T5119,2279569
Fanny,T5120,592257
Fanny,T5121,212065
Fanny,T5122,325963
Fanny,T4752,185787
Fanny,T5123,185787
Fanny,T5124,1047034
Fanny,T5125,408925
Fanny,T5126,715313
Fanny,T5127,4910964
Fanny,T5128,978535
Fanny,T5129,6393272
Fanny,T5130,11460216
Fanny,T5131,385608
Fanny,T5132,586963
Fanny,T5133,1345853
Fanny,T5134,283735
Fanny,T5135,360416
Fanny,T5136,2275228
Fanny,T5137,2955861
Fanny,T5138,3937382
Fanny,T5139,414187
Fanny,T5140,4401510
Fanny,T5141,216539
Fanny,T5142,382829
Fanny,T5143,342010
Fanny,T5144,414227
Fanny,T5145,558400
Fanny,T5146,730336
Fanny,T5147,186826
Fanny,T5148,323025
Fanny,T5149,950077
Fanny,T5150,950077
Olivier,T5149,367824
Olivier,T5150,367824
Fanny,T5151,422372
Fanny,T5152,232715
Fanny,T5153,202813
Fanny,T5154,2730629
Fanny,T5155,1116696
Fanny,T5156,5792292
Fanny,T705,2246341
Fanny,T5157,2246341
Fanny,T5158,4965971
Fanny,T5159,3041374
Fanny,T5160,259472
Fanny,T5161,1652452
Fanny,T5162,180096
Fanny,T5163,15098947
Fanny,T5164,771400
Fanny,T5165,6069177
Fanny,T5166,691809
Fanny,T5167,3866584
Fanny,T5168,218415
Fanny,T5169,997212
Fanny,T5170,750209
Fanny,T5171,252491
Fanny,T5172,464328
Fanny,T5173,359666
Fanny,T5174,2508590
Fanny,T5175,211280
Fanny,T5176,475730
Fanny,T5177,9330664
Fanny,T5178,464552
Fanny,T5179,368826
Fanny,T5180,2751218
Fanny,T5181,4344837
Fanny,T5182,623406
Fanny,T5183,502473
Fanny,T5184,271450
Fanny,T5185,2051275
Fanny,T5186,6789005
Fanny,T5187,3851635
Fanny,T5188,27099123
Fanny,T5189,197343
Fanny,T5190,6013942
Fanny,T5191,3318856
Fanny,T5192,261055
Fanny,T5193,3222286
Fanny,T5194,203076
Fanny,T5195,350683
Fanny,T5196,184380
Fanny,T5197,715407
Fanny,T5198,3897135
Fanny,T5199,4155691
Fanny,T2704,3596848
Fanny,T5200,3596848
Fanny,T5201,359074
Fanny,T5202,1042160
Fanny,T5203,5686195
Fanny,T5204,2736608
Fanny,T5205,529304
Fanny,T5206,722103
Fanny,T5207,183600
Fanny,T5208,233613
Fanny,T5209,261242
Fanny,T5210,663651
Fanny,T5211,1686144
Fanny,T5212,4161320
Fanny,T5213,706259
Fanny,T5214,223117
Fanny,T5215,263066
Fanny,T5216,5195327
Fanny,T5217,802660
Fanny,T5218,184936
Fanny,T5219,4585197
Fanny,T5220,206955
Fanny,T5221,188286
Fanny,T5222,229153
Fanny,T5223,10831378
Fanny,T5224,189916
Fanny,T5225,3033664
Fanny,T5226,4331454
Fanny,T5227,418827
Fanny,T5228,2474874
Fanny,T5229,481024
Fanny,T5230,26109042
Fanny,T5231,386623
Fanny,T5232,1538579
Fanny,T5233,716765
Fanny,T5234,4006216
Fanny,T5235,298132
Fanny,T5236,2055562
Fanny,T5237,787838
Fanny,T5238,352134
Fanny,T5239,4745590
Fanny,T5240,2478320
Fanny,T5241,448928
Fanny,T5242,5076141
Fanny,T5243,300600
Fanny,T5244,200537
Fanny,T5245,9105482
Fanny,T5246,8614077
Fanny,T5247,193426
Fanny,T5248,572539
Fanny,T5249,328650
Fanny,T5250,1056985
Fanny,T5251,672399
Fanny,T5252,754527
Fanny,T5253,6049770
Fanny,T5254,1414271
Fanny,T5255,303095
Fanny,T5256,335020
Fanny,T5257,845484
Fanny,T5258,181395
Fanny,T5259,215920
Fanny,T5260,244146
Fanny,T5261,1182870
Fanny,T5262,1146800
Fanny,T5263,187868
Fanny,T5264,1795496
Fanny,T5265,1407798
Fanny,T5266,2503459
Fanny,T5267,221588
Fanny,T3288,1627785
Fanny,T5268,1627785
Fanny,T5269,222287
Fanny,T5270,203532
Fanny,T1607,202304
Fanny,T1611,202304
Fanny,T5271,202304
Olivier,T5272,224725
Fanny,T5273,229913
Fanny,T5274,496279
Fanny,T5275,433586
Fanny,T2641,315962
Fanny,T5276,315962
Fanny,T5277,659969
Fanny,T4136,217113
Fanny,T5278,217113
Olivier,T5279,1282703
Fanny,T5280,385348
Fanny,T5281,1235624
Fanny,T5282,378814
Fanny,T5283,6937936
Fanny,T5284,7624807
Fanny,T5285,805873
Fanny,T5286,10051621
Fanny,T5287,292770
Fanny,T5288,633044
Fanny,T5289,186251
Fanny,T2374,200626
Fanny,T5290,200626
Fanny,T5291,6494213
Fanny,T5292,205046
Fanny,T5293,426486
Fanny,T5294,242643
Olivier,T5295,203386
Fanny,T5296,1099221
Fanny,T5297,259879
Fanny,T5298,186350
Fanny,T874,387966
Fanny,T2799,387966
Fanny,T5299,387966
Fanny,T5300,305226
Fanny,T5301,2734438
Fanny,T5302,688000
Fanny,T5303,7452730
Fanny,T5304,7871216
Fanny,T5305,249815
Fanny,T5306,2694286
Fanny,T5307,585459
Fanny,T5308,234133
Fanny,T5309,3086049
Fanny,T5310,687489
Fanny,T5311,276480
Fanny,T5312,2766592
Fanny,T5313,1067694
Fanny,T5314,269945
Fanny,T5315,258746
Fanny,T5316,231108
Fanny,T5317,1186821
Fanny,T5318,9768189
Fanny,T5319,14902356
Fanny,T5320,2149353
Fanny,T5321,6681507
Fanny,T5322,514140
Fanny,T5323,876565
Fanny,T5324,232350
Fanny,T5325,943944
Fanny,T5326,250889
Fanny,T5327,1519951
Fanny,T5328,918684
Fanny,T5329,374490
Fanny,T5330,184399
Fanny,T5331,550347
Fanny,T5332,339062
Fanny,T5333,8836141
Fanny,T5334,267866
Fanny,T5335,269066
Fanny,T5336,234265
Olivier,T5337,6423711
Fanny,T5338,2172024
Fanny,T5339,248676
Fanny,T5340,278698
Fanny,T5341,220493
Fanny,T5342,222631
Fanny,T5343,422423
Fanny,T5344,1887498
Fanny,T5345,1963008
Fanny,T5346,8706886
Fanny,T5347,365080
Fanny,T5348,3061904
Fanny,T5349,303874
Fanny,T1567,644930
Fanny,T4407,644930
Fanny,T5350,644930
Fanny,T5351,12318741
Fanny,T5352,260013
Fanny,T5353,324906
Fanny,T5354,2229368
Fanny,T5355,2196140
Fanny,T5356,3837653
Fanny,T5357,7567173
Fanny,T5358,659679
Fanny,T5359,215123
Fanny,T5899,215123
Fanny,T5360,778819
Fanny,T5361,428642
Fanny,T5362,279933
Fanny,T5363,682820
Fanny,T5364,13135544
Fanny,T5365,274334
Fanny,T5366,1062013
Fanny,T5367,1028932
Fanny,T5368,287466
Fanny,T5369,3136857
Fanny,T5370,3156958
Fanny,T1069,509030
Fanny,T5371,509030
Fanny,T5372,493605
Fanny,T5373,348782
Fanny,T5374,4930110
Fanny,T5375,1800117
Fanny,T5376,195752
Fanny,T5377,1248240
Olivier,T5377,1919466
Fanny,T5378,217400
Fanny,T2802,597639
Fanny,T5379,597639
Fanny,T5380,630761
Fanny,T5381,212910
Fanny,T5382,861586
Fanny,T5383,552241
Fanny,T5384,435781
Fanny,T5385,722796
Fanny,T2218,371972
Fanny,T5386,371972
Fanny,T6331,371972
Fanny,T5387,217801
Fanny,T5388,306839
Fanny,T5389,3192756
Fanny,T5390,1997422
Fanny,T5391,483057
Fanny,T421,7617943
Fanny,T1405,7617943
Fanny,T5392,7617943
Fanny,T5393,233300
Fanny,T5394,1642797
Fanny,T5395,768243
Fanny,T5396,793886
Fanny,T5397,411462
Fanny,T5398,1925903
Fanny,T5399,247020
Fanny,T5400,1616721
Fanny,T5401,237335
Fanny,T5402,307256
Fanny,T5403,398446
Fanny,T5404,1286965
Fanny,T5405,497937
Fanny,T5406,5954269
Fanny,T5407,650178
Fanny,T5408,317839
Fanny,T5409,239762
Fanny,T5410,2770017
Fanny,T5411,207721
Fanny,T5412,12970684
Fanny,T5413,1064619
Fanny,T5414,3394004
Olivier,T5415,182347
Fanny,T5416,266544
Fanny,T5417,217304
Fanny,T5418,265508
Fanny,T5419,231961
Fanny,T5420,421127
Fanny,T5421,450579
Fanny,T5422,479284
Fanny,T5423,15304329
Fanny,T5424,1462970
Fanny,T5425,1282395
Fanny,T5426,1140283
Fanny,T5427,891329
Fanny,T5428,994264
Fanny,T5429,3586499
Fanny,T5430,220586
Fanny,T5431,370188
Fanny,T5432,294030
Fanny,T5433,183813
Fanny,T5434,2743359
Fanny,T5435,806152
Fanny,T5436,1048135
Fanny,T5437,579362
Fanny,T5438,1003541
Fanny,T5439,236576
Fanny,T5440,431479
Fanny,T5441,2938919
Fanny,T5442,211840
Fanny,T5443,206120
Fanny,T5444,556227
Fanny,T5445,2419470
Fanny,T5446,208443
Fanny,T6289,208443
Fanny,T3084,310120
Fanny,T5447,310120
Fanny,T5448,649200
Fanny,T5449,1500585
Fanny,T5450,5917559
Fanny,T5451,210013
Fanny,T5452,336285
Fanny,T5453,411184
Fanny,T5454,1260396
Fanny,T5455,5400211
Fanny,T5456,1517906
Fanny,T5457,214769
Fanny,T5458,596728
Fanny,T5459,811587
Fanny,T5460,258993
Fanny,T5461,243299
Fanny,T5462,231355
Fanny,T5463,7564842
Fanny,T5464,9873909
Fanny,T5465,939645
Fanny,T5466,225253
Fanny,T5467,3341800
Fanny,T5468,2524516
Fanny,T5469,324240
Fanny,T5470,896356
Fanny,T5471,3055948
Fanny,T5472,4063966
Fanny,T5473,230203
Fanny,T5474,847623
Fanny,T5475,5900591
Fanny,T5476,393524
Fanny,T5477,2439179
Fanny,T5478,12143691
Fanny,T5479,2301611
Fanny,T5480,1821026
Fanny,T5481,815989
Fanny,T5482,3823881
Fanny,T5483,4412491
Fanny,T5484,270808
Fanny,T5485,244665
Fanny,T5486,1198742
Fanny,T5487,394768
Fanny,T5488,7234561
Fanny,T5489,568543
Fanny,T5490,181527
Fanny,T5491,2552461
Fanny,T5492,914216
Fanny,T5493,261608
Fanny,T5494,333025
Fanny,T5495,1853174
Fanny,T5496,11279872
Fanny,T5497,241970
Fanny,T5498,449040
Fanny,T5499,1419671
Fanny,T5500,291429
Fanny,T5501,445697
Fanny,T5502,5485838
Fanny,T5503,778669
Fanny,T5504,449768
Fanny,T5505,1293629
Fanny,T5506,203226
Fanny,T5507,3658889
Fanny,T5508,700841
Fanny,T5509,1322500
Fanny,T5510,778121
Fanny,T5511,196133
Fanny,T5512,372336
Fanny,T5513,768898
Fanny,T5514,267637
Fanny,T5515,181870
Fanny,T5516,278029
Fanny,T5517,11074276
Fanny,T5518,13921813
Fanny,T5519,183022
Fanny,T5520,1557471
Fanny,T5521,474235
Fanny,T5522,232643
Fanny,T5523,1910127
Fanny,T5524,216826
Fanny,T5525,2259963
Fanny,T5526,370344
Fanny,T5527,3220477
Fanny,T5528,203770
Fanny,T5529,10805868
Fanny,T5530,275000
Fanny,T5531,4518701
Fanny,T5532,426800
Fanny,T5533,506970
Fanny,T5534,506970
Olivier,T5533,194640
Olivier,T5534,194640
Fanny,T5535,184587
Fanny,T5536,7887937
Fanny,T5537,226582
Fanny,T5538,492576
Fanny,T5539,229154
Fanny,T5540,1559256
Fanny,T5541,783671
Fanny,T5542,3334004
Fanny,T5543,4133205
Fanny,T5544,233850
Fanny,T5545,11652460
Fanny,T1634,207747
Fanny,T5546,207747
Fanny,T5547,1255585
Fanny,T5548,277512
Fanny,T5549,292554
Olivier,T5550,206960
Olivier,T5551,184968
Olivier,T5552,4386702
Fanny,T5553,198430
Fanny,T5554,270652
Fanny,T5555,557358
Fanny,T5556,257893
Fanny,T5557,243516
Fanny,T5558,3669311
Fanny,T5559,200866
Fanny,T5560,420057
Fanny,T5561,377435
Fanny,T5562,237102
Fanny,T5563,1179231
Fanny,T6112,1179231
Fanny,T5564,230880
Fanny,T5565,455394
Fanny,T5566,447185
Fanny,T5567,181453
Fanny,T5568,232893
Fanny,T5569,479953
Fanny,T5570,349096
Fanny,T5571,454180
Fanny,T4633,211145
Fanny,T5572,211145
Fanny,T5573,215245
Fanny,T5574,310920
Fanny,T5575,3924890
Fanny,T5576,862550
Fanny,T5577,433871
Fanny,T5578,260876
Fanny,T5579,609621
Fanny,T5580,211053
Fanny,T5581,4664867
Fanny,T5582,1132670
Fanny,T5583,293116
Fanny,T5584,208353
Fanny,T5585,4651728
Fanny,T5586,324630
Fanny,T5587,1171381
Fanny,T5588,247391
Fanny,T5589,282048
Fanny,T5590,1545526
Fanny,T5591,12124322
Fanny,T5592,235598
Fanny,T5593,290614
Olivier,T5594,790657
Olivier,T2749,696216
Olivier,T5595,696216
Fanny,T5596,191700
Fanny,T5597,1044773
Fanny,T5598,507794
Fanny,T5599,195133
Fanny,T5600,1940294
Fanny,T5601,1802153
Fanny,T5602,1116527
Fanny,T5603,209733
Fanny,T5604,2568739
Fanny,T5605,227352
Fanny,T5606,227833
Olivier,T5607,445414
Fanny,T5608,346586
Fanny,T5609,621458
Fanny,T3204,3581755
Fanny,T5610,3581755
Fanny,T5611,217401
Fanny,T5612,393171
Fanny,T5613,238786
Fanny,T5614,594621
Fanny,T5615,657838
Fanny,T5616,251759
Fanny,T5617,189938
Fanny,T5618,233299
Fanny,T5619,880032
Fanny,T5620,563860
Fanny,T5621,2645074
Fanny,T5622,432533
Fanny,T5623,200360
Fanny,T5624,4425047
Fanny,T5625,647982
Fanny,T5626,260390
Fanny,T1189,521945
Fanny,T5627,521945
Fanny,T5628,826954
Fanny,T5629,4137963
Fanny,T5630,3489052
Fanny,T5631,229090
Fanny,T5632,334891
Fanny,T5633,273360
Olivier,T5634,567231
Fanny,T5635,1038507
Fanny,T5636,438760
Fanny,T5637,19075992
Fanny,T5638,256812
Fanny,T5639,14790324
Fanny,T5640,737823
Fanny,T5641,782410
Fanny,T5642,5827179
Fanny,T5643,195573
Fanny,T5644,250333
Fanny,T5645,394332
Fanny,T5646,7864285
Fanny,T5647,553743
Fanny,T5648,525034
Fanny,T5649,5354360
Fanny,T5650,552190
Olivier,T5651,2362392
Olivier,T5652,1511763
Fanny,T5653,1130886
Fanny,T5654,193481
Fanny,T5655,887310
Fanny,T5656,290334
Olivier,T5657,4854643
Fanny,T5658,931756
Fanny,T5659,465333
Fanny,T5660,1332719
Fanny,T5661,474649
Fanny,T5662,842326
Fanny,T5663,9322956
Fanny,T5664,266353
Fanny,T5665,290063
Fanny,T5666,189085
Fanny,T5667,230848
Fanny,T5668,415813
Fanny,T5669,1162946
Fanny,T5670,209645
Fanny,T5925,209645
Fanny,T5671,456044
Fanny,T5672,1788598
Fanny,T5673,1343851
Fanny,T5674,620437
Fanny,T5675,255933
Fanny,T5676,871582
Fanny,T5677,290173
Fanny,T5678,4511911
Fanny,T5679,933075
Fanny,T5680,381233
Fanny,T5681,421262
Fanny,T5682,422240
Fanny,T5683,223670
Fanny,T5684,750402
Fanny,T5685,234671
Fanny,T5686,364440
Fanny,T5687,1009667
Fanny,T5688,1922320
Fanny,T5689,693405
Fanny,T5690,4633307
Fanny,T5691,191992
Fanny,T5692,223266
Fanny,T5693,841366
Fanny,T5694,6762743
Fanny,T1827,239278
Fanny,T5695,239278
Fanny,T5696,224559
Fanny,T5697,610545
Fanny,T5698,182331
Fanny,T5699,1218049
Fanny,T5700,271002
Fanny,T5701,1092635
Fanny,T5702,401896
Fanny,T5703,661249
Fanny,T5704,400404
Fanny,T5705,327066
Fanny,T5706,1133104
Fanny,T5707,753337
Fanny,T5708,4593799
Fanny,T5709,253990
Fanny,T5710,310795
Fanny,T5711,4221447
Fanny,T5712,2876426
Fanny,T5713,210091
Fanny,T5714,200020
Fanny,T5715,477222
Fanny,T5716,400590
Fanny,T5717,779162
Fanny,T5718,1771362
Fanny,T5719,849149
Fanny,T5720,713395
Fanny,T5721,180063
Fanny,T5722,9668125
Fanny,T5723,307362
Fanny,T5724,753263
Fanny,T5725,592561
Fanny,T5726,1824730
Fanny,T5727,396398
Fanny,T5728,415461
Fanny,T5729,397677
Fanny,T5730,329511
Fanny,T5731,329511
Olivier,T5730,2731674
Olivier,T5731,2731674
Fanny,T5732,809178
Olivier,T5733,396586
Fanny,T5734,269469
Fanny,T5735,945406
Olivier,T5736,219703
Olivier,T5737,211428
Olivier,T5738,591403
Fanny,T5739,6029735
Fanny,T5740,324497
Fanny,T5741,310990
Fanny,T5742,2364656
Fanny,T5743,630367
Fanny,T5744,1734036
Fanny,T5745,411912
Fanny,T5746,3562437
Fanny,T5747,297220
Fanny,T5748,392079
Olivier,T5749,453850
Olivier,T5750,1590572
Olivier,T5751,4669940
Olivier,T469,585999
Olivier,T3664,585999
Olivier,T5752,585999
Olivier,T5753,8537248
Olivier,T5754,1209650
Olivier,T5755,202666
Olivier,T5756,1223012
Olivier,T5757,1853469
Olivier,T5758,1317489
Olivier,T5759,2097707
Olivier,T5760,1231325
Olivier,T5761,1711232
Olivier,T5762,3288139
Olivier,T5763,1940000
Olivier,T5764,2042737
Olivier,T5765,1818039
Olivier,T5766,7405664
Olivier,T5767,1715200
Olivier,T5768,1816948
Olivier,T5769,434297
Olivier,T5770,654504
Olivier,T5771,5734155
Olivier,T5772,12550975
Olivier,T5773,10723332
Olivier,T5774,7215539
Olivier,T5775,3231908
Olivier,T5776,2011190
Olivier,T5777,3060122
Olivier,T5778,3841215
Olivier,T5779,4254216
Olivier,T5780,4210726
Olivier,T5781,2981209
Olivier,T5782,4382675
Olivier,T5783,4999080
Olivier,T5784,3110549
Olivier,T5785,9372244
Olivier,T5786,2446033
Olivier,T5787,5398954
Olivier,T5788,9175800
Olivier,T5789,7045150
Olivier,T5790,5702069
Olivier,T5791,4318031
Olivier,T5792,4562668
Olivier,T5793,3901493
Olivier,T5794,8264970
Olivier,T5795,3502112
Olivier,T5796,2776145
Olivier,T5797,2789068
Olivier,T5798,5148327
Olivier,T5799,4696365
Olivier,T5800,5201921
Olivier,T5801,3863826
Olivier,T5802,5557447
Olivier,T5803,2901522
Olivier,T5804,4810305
Olivier,T5805,4850461
Olivier,T5806,1887031
Olivier,T5807,4749717
Olivier,T5808,7242721
Olivier,T5809,3531545
Olivier,T5810,7084328
Olivier,T5811,6554712
Olivier,T5812,2886358
Olivier,T5813,236037
Olivier,T5814,3176094
Olivier,T5815,4603870
Olivier,T5816,3447476
Olivier,T5817,4077973
Olivier,T5818,3913124
Olivier,T5819,3494488
Olivier,T5820,1179014
Olivier,T5821,3839556
Olivier,T5822,3968420
Olivier,T5823,4518965
Olivier,T5824,2874255
Olivier,T5825,3295288
Olivier,T5826,3387717
Olivier,T5827,4393068
Olivier,T5828,5046494
Olivier,T5829,3492305
Olivier,T5830,3256268
Olivier,T5831,4981990
Olivier,T5832,4629564
Olivier,T5833,2623351
Olivier,T5834,2313760
Olivier,T5835,276707
Olivier,T5836,210986
Olivier,T5837,1148635
Olivier,T5838,568674
Olivier,T5839,409410
Olivier,T5840,468210
Olivier,T5841,1546000
Olivier,T5842,357600
Olivier,T5843,611634
Olivier,T5844,550338
Olivier,T5845,2326799
Olivier,T5846,809310
Olivier,T5847,526276
Olivier,T5848,445869
Olivier,T5849,719292
Olivier,T5850,326600
Olivier,T5851,6955339
Olivier,T5852,5914811
Olivier,T3871,1580932
Olivier,T5111,1580932
Olivier,T5853,1580932
Olivier,T5854,1129270
Olivier,T5855,2165185
Olivier,T5856,1933650
Olivier,T5857,1736392
Olivier,T5858,212306
Olivier,T5859,190266
Olivier,T5860,182720
Olivier,T5861,209960
Olivier,T5862,188893
Olivier,T5863,241904
Olivier,T5864,1177443
Olivier,T5865,1228366
Olivier,T5866,202540
Olivier,T5867,5867761
Olivier,T3075,306814
Olivier,T5868,306814
Olivier,T5869,1654569
Olivier,T5870,1758121
Olivier,T5871,2085216
Olivier,T5872,1644433
Olivier,T5873,1568018
Olivier,T5874,2029761
Olivier,T5875,1860870
Olivier,T5876,1817316
Olivier,T5877,1751140
Olivier,T5878,997102
Olivier,T5879,2097168
Olivier,T5880,1692721
Olivier,T5881,1863177
